STATION;SONDE;DateTime;Latitude;Longitude;Course;Speed;Altitude;Description
9A4AM-15;U3524626;2022-10-31 11:56:23;47.3656;19.3027;113;19;13408;Clb=4.5m/s p=161.2hPa t=-62.6C h=18.6% 403.20MHz Type=RS41-SGP Sonde decoder by 9A4AM - sondemod_136h(dxlAPRS)
HALCS2-14;U3524626;2022-10-31 11:56:21;47.3656;19.3026;119;19;13404;Clb=4.0m/s p=161.3hPa t=-62.5C h=18.8% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
BUNDU2-32;U3524626;2022-10-31 11:56:20;47.3656;19.3026;119;19;13404;Clb=4.1m/s p=161.4hPa t=-62.6C h=13.2% 403.200MHz Type=RS41-SGP rdzTTGOsonde
9A4AM-15;U3524626;2022-10-31 11:56:18;47.3656;19.3025;116;13;13394;Clb=4.2m/s p=161.6hPa t=-62.5C h=19.4% 403.20MHz Type=RS41-SGP TxPastBurst=8h30m batt=2.7V Sonde decoder by 9A4AM - sondemod_136h(dxlAPRS)
DIGIM2-14;U3524626;2022-10-31 11:56:15;47.3657;19.3024;100;19;13384;Clb=4.6m/s p=161.9hPa t=-62.4C h=19.9% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
S55HH-14;U3524626;2022-10-31 11:56:10;47.3656;19.3022;66;15;13369;Clb=4.0m/s p=162.3hPa t=-62.3C h=20.5% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
LOLOKE-1;U3524626;2022-10-31 11:56:07;47.3656;19.3021;75;20;13359;Clb=4.0m/s t=-62.3C h=15.7% p=162.6hPa 403.200 MHz Type=RS41-SGP ser=U3524626 Radiosonde
OM5KV;U3524626;2022-10-31 11:56:06;47.3656;19.3021;76;20;13359;Clb=4.0m/s p=162.6hPa t=-62.3C h=15.7% 403.200MHz Type=RS41-SGP rdzTTGOsonde
DIGIM2-14;U3524626;2022-10-31 11:56:05;47.3656;19.302;87;15;13356;Clb=1.7m/s p=162.6hPa t=-62.2C h=22.0% 403.20MHz Type=RS41-SGP batt=2.7V Details on http://radiosondy.info
9A4AM-2;U3524626;2022-10-31 11:56:01;47.3656;19.3018;109;11;13344;Clb=5.4m/s p=163.0hPa t=-62.3C h=22.2% 403.20MHz Type=RS41-SGP batt=2.7V Details on http://radiosondy.info
DJTAC2-14;U3524626;2022-10-31 11:56:00;47.3656;19.3017;105;11;13334;Clb=6.6m/s t=-62.4C h=16.4% p=163.3hPa 403.200 MHz Type=RS41-SGP batt=2.8V ser=U3524626 auto_rx v1.5.8
DIGIM2-14;U3524626;2022-10-31 11:55:58;47.3656;19.3017;94;11;13329;Clb=5.1m/s p=163.4hPa t=-62.3C h=22.1% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
HALCS2-14;U3524626;2022-10-31 11:55:54;47.3656;19.3016;63;19;13310;Clb=5.1m/s p=164.0hPa t=-62.3C h=21.8% 403.20MHz Type=RS41-SGP batt=2.7V Details on http://radiosondy.info
DIGIM2-14;U3524626;2022-10-31 11:55:52;47.3655;19.3014;76;20;13302;Clb=5.5m/s p=164.2hPa t=-62.3C h=22.6% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
HG0GU-14;U3524626;2022-10-31 11:55:50;47.3655;19.3013;104;20;13293;Clb=5.1m/s p=164.4hPa t=-62.2C h=23.5% calibration 94% 403.20MHz Type=RS41-SGP batt=2.7V Details on http://radiosondy.info
TFDHU2-14;U3524626;2022-10-31 11:55:48;47.3656;19.3012;120;15;13284;Clb=3.2m/s p=164.7hPa t=-62.2C h=25.2% 403.20MHz Type=RS41-SGP TxPastBurst=8h30m batt=2.7V Details on http://radiosondy.info
OE3OSB-11;U3524626;2022-10-31 11:55:47;47.3656;19.3011;123;19;13281;Clb=5.4m/s p=164.9hPa t=-62.3C h=25.4% 403.20MHz Type=RS41-SGP batt=2.7V rssi=60.9dB rx=403200(+1/5) sondemod 1.37
DIGIM2-14;U3524626;2022-10-31 11:55:46;47.3656;19.301;127;11;13276;Clb=5.1m/s p=165.0hPa t=-62.3C h=25.6% 403.20MHz Type=RS41-SGP TxPastBurst=8h30m batt=2.7V Details on http://radiosondy.info
9A4AM-15;U3524626;2022-10-31 11:55:45;47.3657;19.301;126;11;13272;Clb=4.3m/s p=165.1hPa t=-62.4C h=26.2% 403.20MHz Type=RS41-SGP Sonde decoder by 9A4AM - sondemod_136h(dxlAPRS)
9A4AM-2;U3524626;2022-10-31 11:55:44;47.3657;19.301;127;9;13267;Clb=5.9m/s p=165.2hPa t=-62.3C h=26.1% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
9A4AM-15;U3524626;2022-10-31 11:55:42;47.3657;19.3009;112;24;13256;Clb=4.0m/s p=165.5hPa t=-62.5C h=26.5% 403.20MHz Type=RS41-SGP batt=2.7V Sonde decoder by 9A4AM - sondemod_136h(dxlAPRS)
DIGIM2-14;U3524626;2022-10-31 11:55:41;47.3657;19.3009;48;15;13248;Clb=3.3m/s p=165.8hPa t=-63.0C h=27.5% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
S55HH-14;U3524626;2022-10-31 11:55:38;47.3656;19.3007;64;28;13238;Clb=3.2m/s p=166.1hPa t=-63.4C h=28.3% 403.20MHz Type=RS41-SGP batt=2.7V Details on http://radiosondy.info
LOLOKE-1;U3524626;2022-10-31 11:55:34;47.3656;19.3006;114;20;13219;Clb=9.0m/s t=-64.3C h=24.1% p=166.7hPa 403.200 MHz Type=RS41-SGP ser=U3524626 Radiosonde
9A4AM-2;U3524626;2022-10-31 11:55:33;47.3657;19.3003;132;39;13194;Clb=9.2m/s p=167.4hPa t=-64.4C h=32.5% 403.20MHz Type=RS41-SGP TxPastBurst=8h30m batt=2.7V Details on http://radiosondy.info
DJTAC2-14;U3524626;2022-10-31 11:55:31;47.3659;19.3001;125;39;13181;Clb=8.6m/s t=-64.8C h=26.2% p=167.8hPa 403.200 MHz Type=RS41-SGP batt=2.8V ser=U3524626 auto_rx v1.5.8
DIGIM2-14;U3524626;2022-10-31 11:55:30;47.3659;19.3;125;30;13175;Clb=5.3m/s p=168.0hPa t=-64.7C h=34.2% 403.20MHz Type=RS41-SGP batt=2.7V Details on http://radiosondy.info
OE3OSB-11;U3524626;2022-10-31 11:55:28;47.366;19.2998;131;33;13166;Clb=6.6m/s p=168.4hPa t=-64.6C h=34.0% 403.20MHz Type=RS41-SGP azimuth=116 dist=218.066 elevation=2.30 dev=omni
OE3OSB-11;U3524626;2022-10-31 11:55:26;47.366;19.2998;131;33;13166;Clb=6.6m/s p=168.4hPa t=-64.6C h=34.0% 403.20MHz Type=RS41-SGP azimuth=116 dist=218.066 elevation=2.30 dev=omni
DIGIM2-14;U3524626;2022-10-31 11:55:24;47.3662;19.2995;140;37;13144;Clb=7.8m/s p=169.0hPa t=-64.5C h=34.6% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
TFDHU2-14;U3524626;2022-10-31 11:55:19;47.3666;19.2989;128;31;13078;Clb=5.8m/s p=169.9hPa t=-64.9C h=38.1% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
9A4AM-2;U3524626;2022-10-31 11:55:18;47.3666;19.2989;128;39;13078;Clb=5.8m/s p=169.9hPa t=-64.9C h=38.1% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
HALCS2-14;U3524626;2022-10-31 11:55:16;47.3667;19.2987;123;31;13069;Clb=3.1m/s p=170.2hPa t=-65.0C h=39.1% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
9A4AM-2;U3524626;2022-10-31 11:55:15;47.3667;19.2986;117;35;13065;Clb=6.0m/s p=170.3hPa t=-65.1C h=39.3% 403.20MHz Type=RS41-SGP batt=2.7V Details on http://radiosondy.info
DIGIM2-14;U3524626;2022-10-31 11:55:10;47.3669;19.298;120;30;13041;Clb=5.2m/s p=171.0hPa t=-65.0C h=39.3% 403.20MHz Type=RS41-SGP batt=2.7V Details on http://radiosondy.info
S55HH-14;U3524626;2022-10-31 11:55:08;47.3669;19.2979;121;31;13035;Clb=5.2m/s p=171.1hPa t=-65.0C h=39.4% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
OE3OSB-11;U3524626;2022-10-31 11:55:07;47.367;19.2978;118;31;13029;Clb=6.3m/s p=171.3hPa t=-64.9C h=39.1% 403.20MHz Type=RS41-SGP FN=3646 Sats=10 powerup=1h00m46s
OE3OSB-11;U3524626;2022-10-31 11:55:06;47.367;19.2978;118;31;13029;Clb=6.3m/s p=171.3hPa t=-64.9C h=39.1% 403.20MHz Type=RS41-SGP FN=3646 Sats=10 powerup=1h00m46s
HALCS2-14;U3524626;2022-10-31 11:55:05;47.367;19.2976;122;31;13018;Clb=5.4m/s p=171.6hPa t=-64.8C h=38.7% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
LOLOKE-1;U3524626;2022-10-31 11:55:04;47.3671;19.2976;121;30;13014;Clb=4.0m/s t=-64.8C h=30.3% p=171.8hPa 403.200 MHz Type=RS41-SGP ser=U3524626 Radiosonde
OM5KV;U3524626;2022-10-31 11:55:03;47.3671;19.2976;122;30;13014;Clb=4.0m/s p=171.8hPa t=-64.8C h=30.3% 403.200MHz Type=RS41-SGP rdzTTGOsonde
DIGIM2-14;U3524626;2022-10-31 11:55:02;47.3671;19.2975;120;31;13009;Clb=5.0m/s p=171.8hPa t=-64.7C h=38.3% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
9A4AM-2;U3524626;2022-10-31 11:55:01;47.3671;19.2974;114;30;13005;Clb=5.0m/s p=172.0hPa t=-64.7C h=38.7% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
9A4AM-15;U3524626;2022-10-31 11:55:00;47.3672;19.2973;113;31;13000;Clb=4.4m/s p=172.1hPa t=-64.8C h=39.3% 403.20MHz Type=RS41-SGP batt=2.7V Sonde decoder by 9A4AM - sondemod_136h(dxlAPRS)
9A4AM-2;U3524626;2022-10-31 11:54:59;47.3673;19.297;122;33;12989;Clb=5.3m/s p=172.4hPa t=-64.7C h=40.4% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
9A4AM-15;U3524626;2022-10-31 11:54:58;47.3673;19.2969;126;35;12985;Clb=2.4m/s p=172.6hPa t=-64.7C h=40.7% 403.20MHz Type=RS41-SGP Sonde decoder by 9A4AM - sondemod_136h(dxlAPRS)
DIGIM2-14;U3524626;2022-10-31 11:54:57;47.3674;19.2968;127;31;12981;Clb=4.1m/s p=172.7hPa t=-64.7C h=40.7% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
HALCS2-14;U3524626;2022-10-31 11:54:54;47.3674;19.2966;119;31;12971;Clb=5.9m/s p=173.0hPa t=-64.7C h=41.2% 403.20MHz Type=RS41-SGP batt=2.7V Details on http://radiosondy.info
S55HH-14;U3524626;2022-10-31 11:54:52;47.3675;19.2964;115;33;12961;Clb=4.4m/s p=173.2hPa t=-64.8C h=42.7% 403.20MHz Type=RS41-SGP batt=2.7V Details on http://radiosondy.info
BUNDU2-32;U3524626;2022-10-31 11:54:51;47.3675;19.2964;115;26;12961;Clb=4.5m/s p=173.2hPa t=-64.8C 403.200MHz Type=RS41-SGP rdzTTGOsonde
DIGIM2-14;U3524626;2022-10-31 11:54:50;47.3676;19.2963;125;33;12950;Clb=3.5m/s p=173.5hPa t=-64.8C h=43.6% 403.20MHz Type=RS41-SGP TxPastBurst=8h30m batt=2.7V Details on http://radiosondy.info
9A4AM-2;U3524626;2022-10-31 11:54:46;47.3678;19.2959;122;39;12929;Clb=6.6m/s p=174.2hPa t=-65.0C h=43.1% 403.20MHz Type=RS41-SGP batt=2.7V Details on http://radiosondy.info
9A4AM-15;U3524626;2022-10-31 11:54:45;47.3678;19.2958;121;41;12923;Clb=4.3m/s p=174.3hPa t=-65.0C h=42.4% 403.20MHz Type=RS41-SGP Sonde decoder by 9A4AM - sondemod_136h(dxlAPRS)
DIGIM2-14;U3524626;2022-10-31 11:54:44;47.3679;19.2956;124;37;12919;Clb=5.2m/s p=174.4hPa t=-65.0C h=42.3% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
9A4AM-2;U3524626;2022-10-31 11:54:43;47.3679;19.2955;128;33;12913;Clb=6.5m/s p=174.6hPa t=-64.9C h=42.7% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
HALCS2-14;U3524626;2022-10-31 11:54:42;47.3684;19.2948;127;30;12863;Clb=5.4m/s p=176.1hPa t=-64.7C h=44.7% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
DIGIM2-14;U3524626;2022-10-31 11:54:41;47.3685;19.2946;112;31;12851;Clb=4.2m/s p=176.4hPa t=-64.6C h=45.1% 403.20MHz Type=RS41-SGP batt=2.7V Details on http://radiosondy.info
BUNDU2-32;U3524626;2022-10-31 11:54:40;47.3685;19.2946;112;35;12851;Clb=4.2m/s 403.200MHz Type=RS41-SGP rdzTTGOsonde
DJTAC2-14;U3524626;2022-10-31 11:54:37;47.3686;19.2943;122;26;12836;Clb=3.4m/s t=-64.6C h=37.3% p=177.0hPa 403.200 MHz Type=RS41-SGP batt=2.7V ser=U3524626 auto_rx v1.5.8
9A4AM-15;U3524626;2022-10-31 11:54:35;47.3686;19.2942;126;26;12831;Clb=6.1m/s p=176.9hPa t=-64.5C h=44.8% 403.20MHz Type=RS41-SGP Sonde decoder by 9A4AM - sondemod_136h(dxlAPRS)
DIGIM2-14;U3524626;2022-10-31 11:54:34;47.3687;19.2941;115;30;12815;Clb=9.4m/s p=177.4hPa t=-64.4C h=43.9% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
OE3OSB-11;U3524626;2022-10-31 11:54:33;47.3687;19.2941;115;35;12815;Clb=9.4m/s p=177.4hPa t=-64.4C h=43.9% calibration 98% 403.20MHz Type=RS41-SGP azimuth=116 dist=217.520 elevation=2.21 dev=omni
OM5KV;U3524626;2022-10-31 11:54:26;47.3688;19.2935;122;33;12786;Clb=3.8m/s p=178.3hPa t=-64.3C h=38.8% 403.200MHz Type=RS41-SGP rdzTTGOsonde
DIGIM2-14;U3524626;2022-10-31 11:54:25;47.3688;19.2934;132;39;12781;Clb=7.5m/s p=178.4hPa t=-64.4C h=47.6% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
YT1XN-14;U3524626;2022-10-31 11:54:20;47.3692;19.2931;158;31;12747;Clb=3.8m/s p=179.4hPa calibration 98% 403.20MHz Type=RS41-SGP Details on http://radiosondy.info
9A4AM-15;U3524626;2022-10-31 11:54:18;47.3693;19.2931;163;30;12742;Clb=8.6m/s p=179.5hPa t=-64.7C h=47.7% 403.20MHz Type=RS41-SGP Sonde decoder by 9A4AM - sondemod_136h(dxlAPRS)
DIGIM2-14;U3524626;2022-10-31 11:54:17;47.3693;19.293;176;28;12733;Clb=9.4m/s p=179.8hPa t=-64.6C h=47.4% 403.20MHz Type=RS41-SGP batt=2.7V Details on http://radiosondy.info
9A4AM-2;U3524626;2022-10-31 11:54:16;47.3694;19.293;188;22;12724;Clb=8.1m/s p=180.0hPa t=-64.5C h=46.9% 403.20MHz Type=RS41-SGP TxPastBurst=8h30m batt=2.7V Details on http://radiosondy.info
BUNDU2-32;U3524626;2022-10-31 11:54:13;47.3695;19.293;181;20;12715;Clb=9.5m/s 403.200MHz Type=RS41-SGP rdzTTGOsonde
